row,col,x_m,y_m,lat,lon,elev_m,slope_deg,roughness_m,local_relief_m,landform_code,landform_name,move_cost_infantry,move_cost_vehicle,water,rail,road,antitank_ditch
150,111,11050.000,14950.000,51.124448,36.778138,242.692,0.848,0.766,3.898,0,plain,1.000,1.000,false,false,false,false
150,112,11150.000,14950.000,51.124448,36.779570,243.921,0.928,0.691,4.132,0,plain,1.000,1.000,false,false,false,false
150,113,11250.000,14950.000,51.124448,36.781001,245.078,1.624,1.126,4.513,0,plain,1.000,1.000,false,false,false,false
150,114,11350.000,14950.000,51.124448,36.782432,246.383,0.887,0.822,3.806,0,plain,1.000,1.000,false,false,false,false
150,115,11450.000,14950.000,51.124448,36.783863,244.867,0.873,0.582,2.742,0,plain,1.000,1.000,false,false,false,false
150,116,11550.000,14950.000,51.124448,36.785294,245.199,0.326,0.473,3.478,0,plain,1.000,1.000,false,false,false,false
150,117,11650.000,14950.000,51.124448,36.786725,244.304,0.601,0.526,3.502,0,plain,1.000,1.000,false,false,false,false
150,118,11750.000,14950.000,51.124448,36.788156,243.713,0.595,0.597,2.462,0,plain,1.000,1.000,false,false,false,false
150,119,11850.000,14950.000,51.124448,36.789587,243.639,0.638,0.655,3.067,0,plain,1.000,1.000,false,false,false,false
150,120,11950.000,14950.000,51.124448,36.791019,243.411,1.326,1.061,5.076,0,plain,1.000,1.000,false,false,false,false
150,121,12050.000,14950.000,51.124448,36.792450,241.426,1.152,0.930,5.171,0,plain,1.000,1.000,false,false,false,false
150,122,12150.000,14950.000,51.124448,36.793881,240.844,1.200,0.821,3.750,0,plain,1.000,1.000,false,false,false,false
150,123,12250.000,14950.000,51.124448,36.795312,239.999,0.443,0.486,4.222,0,plain,1.000,1.000,false,false,false,false
150,124,12350.000,14950.000,51.124448,36.796743,239.139,0.973,0.647,3.283,0,plain,1.000,1.000,false,false,false,false
150,125,12450.000,14950.000,51.124448,36.798174,237.706,0.803,0.672,3.423,0,plain,1.000,1.000,false,false,false,false
150,126,12550.000,14950.000,51.124448,36.799605,236.822,0.449,0.534,4.511,0,plain,1.000,1.000,false,false,false,false
150,127,12650.000,14950.000,51.124448,36.801036,235.468,1.679,1.161,5.614,0,plain,1.000,1.000,false,false,false,false
150,128,12750.000,14950.000,51.124448,36.802467,232.898,1.235,0.863,4.539,0,plain,1.000,1.000,false,false,false,false
150,129,12850.000,14950.000,51.124448,36.803899,232.723,1.015,0.707,4.727,0,plain,1.000,1.000,false,false,false,false
150,130,12950.000,14950.000,51.124448,36.805330,232.030,0.671,0.621,4.518,0,plain,1.000,1.000,false,false,false,false
150,131,13050.000,14950.000,51.124448,36.806761,231.889,0.857,0.711,3.272,0,plain,1.000,1.000,false,false,false,false
150,132,13150.000,14950.000,51.124448,36.808192,230.199,1.097,0.805,5.099,0,plain,1.000,1.000,false,false,false,false
150,133,13250.000,14950.000,51.124448,36.809623,228.070,1.660,1.310,6.040,0,plain,1.000,1.000,false,false,false,false
150,134,13350.000,14950.000,51.124448,36.811054,228.197,1.044,0.885,5.449,0,plain,1.000,1.000,false,false,false,false
150,135,13450.000,14950.000,51.124448,36.812485,226.979,1.327,0.903,4.331,0,plain,1.000,1.000,false,false,false,false
150,136,13550.000,14950.000,51.124448,36.813916,225.699,0.943,0.737,5.054,0,plain,1.000,1.000,false,false,false,false
150,137,13650.000,14950.000,51.124448,36.815348,224.019,0.694,0.543,4.048,0,plain,1.000,1.000,false,false,false,false
150,138,13750.000,14950.000,51.124448,36.816779,224.221,0.478,0.488,3.942,0,plain,1.000,1.000,false,false,false,false
150,139,13850.000,14950.000,51.124448,36.818210,224.102,0.916,0.768,5.218,0,plain,1.000,1.000,false,false,false,false
150,140,13950.000,14950.000,51.124448,36.819641,224.611,0.000,1.703,5.447,0,plain,1.000,1.000,false,false,false,false
151,1,50.000,15050.000,51.125348,36.620716,222.685,1.921,1.230,5.045,0,plain,1.000,1.000,false,false,false,false
151,2,150.000,15050.000,51.125348,36.622147,224.815,1.008,0.900,6.071,0,plain,1.000,1.000,false,false,false,false
151,3,250.000,15050.000,51.125348,36.623578,226.688,1.789,1.202,5.499,0,plain,1.000,1.000,false,false,false,false
151,4,350.000,15050.000,51.125348,36.625009,228.409,0.902,0.824,5.652,0,plain,1.000,1.000,false,false,false,false
151,5,450.000,15050.000,51.125348,36.626440,231.057,1.621,1.098,4.156,0,plain,1.000,1.000,false,false,false,false
151,6,550.000,15050.000,51.125348,36.627871,231.371,0.468,0.604,4.059,0,plain,1.000,1.000,false,false,false,false
151,7,650.000,15050.000,51.125348,36.629302,233.129,1.415,1.022,5.440,0,plain,1.000,1.000,false,false,false,false
151,8,750.000,15050.000,51.125348,36.630733,235.751,1.500,1.093,5.722,0,plain,1.000,1.000,false,false,false,false
151,9,850.000,15050.000,51.125348,36.632164,236.293,1.105,0.901,6.340,0,plain,1.000,1.000,false,false,false,false
151,10,950.000,15050.000,51.125348,36.633596,235.220,2.511,1.638,7.108,0,plain,1.000,1.000,false,false,false,false
151,11,1050.000,15050.000,51.125348,36.635027,232.953,1.654,1.378,7.230,0,plain,1.000,1.000,false,false,false,false
151,12,1150.000,15050.000,51.125348,36.636458,233.713,2.285,1.646,7.333,0,plain,1.000,1.000,false,false,false,false
151,13,1250.000,15050.000,51.125348,36.637889,233.060,2.336,1.637,7.258,0,plain,1.000,1.000,false,false,false,false
151,14,1350.000,15050.000,51.125348,36.639320,234.332,1.351,1.180,8.548,0,plain,1.000,1.000,false,false,false,false
151,15,1450.000,15050.000,51.125348,36.640751,236.379,2.872,2.006,8.483,0,plain,1.000,1.000,false,false,false,false
151,16,1550.000,15050.000,51.125348,36.642182,236.648,2.179,1.728,7.659,4,forest,1.500,4.000,false,false,false,false
151,17,1650.000,15050.000,51.125348,36.643613,234.586,1.313,1.011,5.496,0,plain,1.000,1.000,false,false,false,false
151,18,1750.000,15050.000,51.125348,36.645045,236.230,1.594,1.031,4.933,0,plain,1.000,1.000,false,false,false,false
151,19,1850.000,15050.000,51.125348,36.646476,236.706,0.695,0.742,4.183,0,plain,1.000,1.000,false,false,false,false
151,20,1950.000,15050.000,51.125348,36.647907,235.683,0.755,0.624,3.570,0,plain,1.000,1.000,false,false,false,false
151,21,2050.000,15050.000,51.125348,36.649338,234.074,1.004,0.706,4.204,0,plain,1.000,1.000,false,false,false,false
151,22,2150.000,15050.000,51.125348,36.650769,233.332,0.683,0.810,5.237,0,plain,1.000,1.000,false,false,false,false
151,23,2250.000,15050.000,51.125348,36.652200,231.991,1.365,1.065,7.712,0,plain,1.000,1.000,false,false,false,false
151,24,2350.000,15050.000,51.125348,36.653631,227.941,2.948,2.009,9.662,0,plain,1.000,1.000,false,false,false,false
151,25,2450.000,15050.000,51.125348,36.655062,224.590,1.972,1.696,13.052,0,plain,1.000,1.000,false,false,false,false
151,26,2550.000,15050.000,51.125348,36.656493,221.141,4.518,2.988,13.573,0,plain,1.000,1.000,false,false,false,false
151,27,2650.000,15050.000,51.125348,36.657925,213.898,2.949,2.675,12.068,0,plain,1.000,1.000,false,false,false,false
151,28,2750.000,15050.000,51.125348,36.659356,220.155,5.010,3.441,14.650,0,plain,1.000,1.000,false,false,false,false
151,29,2850.000,15050.000,51.125348,36.660787,224.661,2.621,2.083,13.452,0,plain,1.000,1.000,false,false,false,false
151,30,2950.000,15050.000,51.125348,36.662218,226.477,0.908,0.868,7.314,0,plain,1.000,1.000,false,false,false,false
151,31,3050.000,15050.000,51.125348,36.663649,227.138,0.464,0.590,5.308,0,plain,1.000,1.000,false,false,false,false
151,32,3150.000,15050.000,51.125348,36.665080,227.154,1.051,0.790,4.562,0,plain,1.000,1.000,false,false,false,false
151,33,3250.000,15050.000,51.125348,36.666511,228.697,0.906,0.782,4.930,0,plain,1.000,1.000,false,false,false,false
151,34,3350.000,15050.000,51.125348,36.667942,229.496,0.969,0.888,5.060,0,plain,1.000,1.000,false,false,false,false
151,35,3450.000,15050.000,51.125348,36.669374,231.705,2.099,1.440,5.483,0,plain,1.000,1.000,false,false,false,false
151,36,3550.000,15050.000,51.125348,36.670805,233.028,0.792,0.592,4.157,0,plain,1.000,1.000,false,false,false,false
151,37,3650.000,15050.000,51.125348,36.672236,233.609,0.918,0.719,3.392,0,plain,1.000,1.000,false,false,false,false
151,38,3750.000,15050.000,51.125348,36.673667,234.401,0.749,0.671,3.910,0,plain,1.000,1.000,false,false,false,false
151,39,3850.000,15050.000,51.125348,36.675098,235.334,0.738,0.719,3.259,0,plain,1.000,1.000,false,false,false,false
151,40,3950.000,15050.000,51.125348,36.676529,235.015,0.656,0.575,3.141,0,plain,1.000,1.000,false,false,false,false
151,41,4050.000,15050.000,51.125348,36.677960,235.797,1.422,1.121,4.941,0,plain,1.000,1.000,false,false,false,false
151,42,4150.000,15050.000,51.125348,36.679391,238.283,1.616,1.140,5.377,0,plain,1.000,1.000,false,false,false,false
151,43,4250.000,15050.000,51.125348,36.680822,240.686,1.273,1.007,3.727,4,forest,1.500,4.000,false,false,false,false
151,44,4350.000,15050.000,51.125348,36.682254,238.947,1.353,1.008,3.875,0,plain,1.000,1.000,false,false,false,false
151,45,4450.000,15050.000,51.125348,36.683685,238.283,1.235,0.830,3.729,0,plain,1.000,1.000,false,false,false,false
151,46,4550.000,15050.000,51.125348,36.685116,238.965,0.936,0.687,3.290,0,plain,1.000,1.000,false,false,false,false
151,47,4650.000,15050.000,51.125348,36.686547,239.471,0.614,0.594,4.006,0,plain,1.000,1.000,false,false,false,false
151,48,4750.000,15050.000,51.125348,36.687978,239.924,1.483,1.022,4.377,0,plain,1.000,1.000,false,false,false,false
151,49,4850.000,15050.000,51.125348,36.689409,241.083,0.993,0.771,4.472,0,plain,1.000,1.000,false,false,false,false
151,50,4950.000,15050.000,51.125348,36.690840,242.384,1.016,0.741,4.459,0,plain,1.000,1.000,false,false,false,false
151,51,5050.000,15050.000,51.125348,36.692271,242.926,0.723,0.500,3.100,0,plain,1.000,1.000,false,false,false,false
151,52,5150.000,15050.000,51.125348,36.693703,243.384,0.854,0.680,3.824,0,plain,1.000,1.000,false,false,false,false
151,53,5250.000,15050.000,51.125348,36.695134,245.107,0.808,0.681,3.460,0,plain,1.000,1.000,false,false,false,false
151,54,5350.000,15050.000,51.125348,36.696565,244.139,0.684,0.572,3.763,0,plain,1.000,1.000,false,false,false,false
151,55,5450.000,15050.000,51.125348,36.697996,245.749,1.874,1.340,4.647,0,plain,1.000,1.000,false,false,false,false
151,56,5550.000,15050.000,51.125348,36.699427,247.113,1.138,1.084,5.147,4,forest,1.500,4.000,false,false,false,false
151,57,5650.000,15050.000,51.125348,36.700858,244.771,1.815,1.336,5.524,0,plain,1.000,1.000,false,false,false,false
151,58,5750.000,15050.000,51.125348,36.702289,244.651,1.810,1.223,5.606,0,plain,1.000,1.000,false,false,false,false
151,59,5850.000,15050.000,51.125348,36.703720,241.640,1.694,1.116,5.772,0,plain,1.000,1.000,false,false,false,false
151,60,5950.000,15050.000,51.125348,36.705151,241.526,0.766,0.745,5.677,0,plain,1.000,1.000,false,false,false,false
151,61,6050.000,15050.000,51.125348,36.706583,239.834,1.880,1.210,6.169,0,plain,1.000,1.000,false,false,false,false
151,62,6150.000,15050.000,51.125348,36.708014,238.736,1.286,0.993,6.196,0,plain,1.000,1.000,false,false,false,false
151,63,6250.000,15050.000,51.125348,36.709445,236.838,1.409,1.078,6.384,0,plain,1.000,1.000,false,false,false,false
151,64,6350.000,15050.000,51.125348,36.710876,235.458,1.512,1.042,5.509,0,plain,1.000,1.000,false,false,false,false
151,65,6450.000,15050.000,51.125348,36.712307,233.991,1.131,0.998,6.206,0,plain,1.000,1.000,false,false,false,false
151,66,6550.000,15050.000,51.125348,36.713738,233.821,1.093,0.911,6.540,0,plain,1.000,1.000,false,false,false,false
151,67,6650.000,15050.000,51.125348,36.715169,233.688,2.200,1.574,9.267,0,plain,1.000,1.000,false,false,false,false
151,68,6750.000,15050.000,51.125348,36.716600,230.294,2.929,2.192,14.468,0,plain,1.000,1.000,false,false,false,false
151,69,6850.000,15050.000,51.125348,36.718032,225.461,4.368,3.091,14.748,0,plain,1.000,1.000,false,false,false,false
151,70,6950.000,15050.000,51.125348,36.719463,219.662,4.851,3.563,15.375,3,water,2.000,3.000,false,false,false,false
151,71,7050.000,15050.000,51.125348,36.720894,216.234,4.880,3.792,17.258,3,water,2.000,3.000,false,false,false,false
151,72,7150.000,15050.000,51.125348,36.722325,218.655,6.128,4.161,18.568,0,plain,1.028,1.056,false,false,false,false
151,73,7250.000,15050.000,51.125348,36.723756,220.322,4.794,3.741,17.757,4,forest,1.500,4.000,false,false,false,false
151,74,7350.000,15050.000,51.125348,36.725187,225.430,1.961,1.601,15.031,0,plain,1.000,1.000,false,false,false,false
151,75,7450.000,15050.000,51.125348,36.726618,227.360,1.301,1.107,6.124,0,plain,1.000,1.000,false,false,false,false
151,76,7550.000,15050.000,51.125348,36.728049,225.818,1.991,1.322,6.201,0,plain,1.000,1.000,false,false,false,false
151,77,7650.000,15050.000,51.125348,36.729480,224.322,1.749,1.305,13.157,0,plain,1.000,1.000,false,false,false,false
151,78,7750.000,15050.000,51.125348,36.730912,218.337,5.442,4.124,15.506,3,water,2.022,3.066,false,false,false,false
151,79,7850.000,15050.000,51.125348,36.732343,214.992,5.106,4.547,14.505,3,water,2.005,3.016,false,false,false,false
151,80,7950.000,15050.000,51.125348,36.733774,223.930,1.845,1.991,15.297,4,forest,1.500,4.000,false,false,false,false
151,81,8050.000,15050.000,51.125348,36.735205,224.698,1.947,1.347,7.944,0,plain,1.000,1.000,false,false,false,false
151,82,8150.000,15050.000,51.125348,36.736636,228.166,1.873,1.397,7.468,0,plain,1.000,1.000,false,false,false,false
151,83,8250.000,15050.000,51.125348,36.738067,231.186,2.049,1.315,5.437,0,plain,1.000,1.000,false,false,false,false
151,84,8350.000,15050.000,51.125348,36.739498,231.210,0.892,0.903,4.674,0,plain,1.000,1.000,false,false,false,false
151,85,8450.000,15050.000,51.125348,36.740929,231.750,0.580,0.579,4.547,0,plain,1.000,1.000,false,false,false,false
151,86,8550.000,15050.000,51.125348,36.742361,233.005,1.178,0.782,4.820,0,plain,1.000,1.000,false,false,false,false
151,87,8650.000,15050.000,51.125348,36.743792,234.713,1.529,1.134,5.994,0,plain,1.000,1.000,false,false,false,false
151,88,8750.000,15050.000,51.125348,36.745223,237.448,1.542,1.259,5.848,0,plain,1.000,1.000,false,false,false,false
151,89,8850.000,15050.000,51.125348,36.746654,236.936,1.815,1.301,5.159,0,plain,1.000,1.000,false,false,false,false
151,90,8950.000,15050.000,51.125348,36.748085,235.602,1.735,1.214,5.222,0,plain,1.000,1.000,false,false,false,false
151,91,9050.000,15050.000,51.125348,36.749516,236.654,1.090,1.108,5.336,0,plain,1.000,1.000,false,false,false,false
151,92,9150.000,15050.000,51.125348,36.750947,235.595,1.791,1.172,5.787,0,plain,1.000,1.000,false,false,false,false
151,93,9250.000,15050.000,51.125348,36.752378,234.278,1.675,1.266,6.035,0,plain,1.000,1.000,false,false,false,false
151,94,9350.000,15050.000,51.125348,36.753809,234.752,1.560,1.181,6.459,0,plain,1.000,1.000,false,false,false,false
151,95,9450.000,15050.000,51.125348,36.755241,234.052,1.855,1.393,9.405,0,plain,1.000,1.000,false,false,false,false
151,96,9550.000,15050.000,51.125348,36.756672,232.767,2.197,1.640,10.271,0,plain,1.000,1.000,false,false,false,false
151,97,9650.000,15050.000,51.125348,36.758103,235.530,3.155,2.088,11.881,4,forest,1.500,4.000,false,false,false,false
151,98,9750.000,15050.000,51.125348,36.759534,238.518,2.737,2.109,12.530,4,forest,1.500,4.000,false,false,false,false
151,99,9850.000,15050.000,51.125348,36.760965,237.734,2.778,2.099,12.646,4,forest,1.500,4.000,false,false,false,false
151,100,9950.000,15050.000,51.125348,36.762396,233.292,3.353,2.409,10.586,4,forest,1.500,4.000,false,false,false,false
151,101,10050.000,15050.000,51.125348,36.763827,231.764,1.929,1.560,8.844,0,plain,1.000,1.000,false,false,false,false
151,102,10150.000,15050.000,51.125348,36.765258,233.439,3.467,2.360,10.173,0,plain,1.000,1.000,false,false,false,false
151,103,10250.000,15050.000,51.125348,36.766690,236.249,3.369,2.381,11.174,0,plain,1.000,1.000,false,false,false,false
151,104,10350.000,15050.000,51.125348,36.768121,236.008,2.664,2.080,10.831,0,plain,1.000,1.000,false,false,false,false
151,105,10450.000,15050.000,51.125348,36.769552,238.104,3.020,2.071,10.815,0,plain,1.000,1.000,false,false,false,false
151,106,10550.000,15050.000,51.125348,36.770983,240.238,2.202,1.733,9.573,0,plain,1.000,1.000,false,false,false,false
151,107,10650.000,15050.000,51.125348,36.772414,239.897,2.650,1.739,7.070,0,plain,1.000,1.000,false,false,false,false
151,108,10750.000,15050.000,51.125348,36.773845,240.701,1.033,1.136,7.127,0,plain,1.000,1.000,false,false,false,false
151,109,10850.000,15050.000,51.125348,36.775276,241.500,1.952,1.389,5.201,0,plain,1.000,1.000,false,false,false,false
151,110,10950.000,15050.000,51.125348,36.776707,242.920,1.449,1.147,4.945,0,plain,1.000,1.000,false,false,false,false
151,111,11050.000,15050.000,51.125348,36.778138,243.956,1.151,1.059,4.500,0,plain,1.000,1.000,false,false,false,false
151,112,11150.000,15050.000,51.125348,36.779570,244.941,1.194,1.168,4.912,0,plain,1.000,1.000,false,false,false,false
151,113,11250.000,15050.000,51.125348,36.781001,245.956,0.936,1.008,4.267,0,plain,1.000,1.000,false,false,false,false
151,114,11350.000,15050.000,51.125348,36.782432,247.042,0.968,0.967,3.851,0,plain,1.000,1.000,false,false,false,false
151,115,11450.000,15050.000,51.125348,36.783863,247.212,1.119,1.136,3.813,0,plain,1.000,1.000,false,false,false,false
151,116,11550.000,15050.000,51.125348,36.785294,246.586,1.338,1.138,4.417,0,plain,1.000,1.000,false,false,false,false
151,117,11650.000,15050.000,51.125348,36.786725,244.499,1.469,1.082,4.646,0,plain,1.000,1.000,false,false,false,false
151,118,11750.000,15050.000,51.125348,36.788156,244.180,0.893,0.678,3.345,4,forest,1.500,4.000,false,false,false,false
151,119,11850.000,15050.000,51.125348,36.789587,245.076,0.630,0.629,3.535,4,forest,1.500,4.000,false,false,false,false
151,120,11950.000,15050.000,51.125348,36.791019,243.965,1.630,1.163,4.753,0,plain,1.000,1.000,false,false,false,false
151,121,12050.000,15050.000,51.125348,36.792450,241.367,1.285,0.863,4.545,0,plain,1.000,1.000,false,false,false,false
151,122,12150.000,15050.000,51.125348,36.793881,240.529,0.688,0.514,2.986,0,plain,1.000,1.000,false,false,false,false
151,123,12250.000,15050.000,51.125348,36.795312,240.015,1.142,0.772,3.994,0,plain,1.000,1.000,false,false,false,false
151,124,12350.000,15050.000,51.125348,36.796743,239.108,0.579,0.587,3.496,0,plain,1.000,1.000,false,false,false,false
151,125,12450.000,15050.000,51.125348,36.798174,238.504,0.913,0.718,4.857,0,plain,1.000,1.000,false,false,false,false
151,126,12550.000,15050.000,51.125348,36.799605,237.107,1.328,0.944,5.703,0,plain,1.000,1.000,false,false,false,false
151,127,12650.000,15050.000,51.125348,36.801036,234.070,1.886,1.303,6.211,0,plain,1.000,1.000,false,false,false,false
151,128,12750.000,15050.000,51.125348,36.802467,231.741,0.975,0.834,5.883,0,plain,1.000,1.000,false,false,false,false
151,129,12850.000,15050.000,51.125348,36.803899,231.358,1.153,0.895,4.595,0,plain,1.000,1.000,false,false,false,false
151,130,12950.000,15050.000,51.125348,36.805330,230.384,1.566,1.057,4.145,0,plain,1.000,1.000,false,false,false,false
151,131,13050.000,15050.000,51.125348,36.806761,231.632,0.768,0.764,3.624,0,plain,1.000,1.000,false,false,false,false
151,132,13150.000,15050.000,51.125348,36.808192,231.441,1.043,0.822,4.296,0,plain,1.000,1.000,false,false,false,false
151,133,13250.000,15050.000,51.125348,36.809623,230.472,1.738,1.114,4.856,0,plain,1.000,1.000,false,false,false,false
151,134,13350.000,15050.000,51.125348,36.811054,228.664,0.518,0.604,4.436,0,plain,1.000,1.000,false,false,false,false
151,135,13450.000,15050.000,51.125348,36.812485,228.111,1.337,0.928,4.528,0,plain,1.000,1.000,false,false,false,false
151,136,13550.000,15050.000,51.125348,36.813916,226.092,1.493,1.115,5.661,0,plain,1.000,1.000,false,false,false,false
151,137,13650.000,15050.000,51.125348,36.815348,224.799,0.903,0.787,4.800,0,plain,1.000,1.000,false,false,false,false
151,138,13750.000,15050.000,51.125348,36.816779,225.020,1.157,0.853,4.462,0,plain,1.000,1.000,false,false,false,false
151,139,13850.000,15050.000,51.125348,36.818210,225.861,1.156,0.853,4.505,0,plain,1.000,1.000,false,false,false,false
151,140,13950.000,15050.000,51.125348,36.819641,226.081,0.000,0.838,3.717,0,plain,1.000,1.000,false,false,false,false
152,1,50.000,15150.000,51.126247,36.620716,224.529,1.038,0.814,4.482,0,plain,1.000,1.000,false,false,false,false
152,2,150.000,15150.000,51.126247,36.622147,226.294,1.212,0.908,5.760,0,plain,1.000,1.000,false,false,false,false
152,3,250.000,15150.000,51.126247,36.623578,227.770,1.688,1.352,6.510,0,plain,1.000,1.000,false,false,false,false
152,4,350.000,15150.000,51.126247,36.625009,229.405,0.990,0.749,5.144,0,plain,1.000,1.000,false,false,false,false
152,5,450.000,15150.000,51.126247,36.626440,229.636,1.286,0.954,5.214,0,plain,1.000,1.000,false,false,false,false
152,6,550.000,15150.000,51.126247,36.627871,231.902,1.470,1.051,5.576,0,plain,1.000,1.000,false,false,false,false
152,7,650.000,15150.000,51.126247,36.629302,233.558,1.118,0.853,5.345,0,plain,1.000,1.000,false,false,false,false
152,8,750.000,15150.000,51.126247,36.630733,235.863,1.442,1.095,6.099,0,plain,1.000,1.000,false,false,false,false
152,9,850.000,15150.000,51.126247,36.632164,237.339,0.819,0.710,5.599,0,plain,1.000,1.000,false,false,false,false
152,10,950.000,15150.000,51.126247,36.633596,237.848,1.585,1.301,7.946,0,plain,1.000,1.000,false,false,false,false
152,11,1050.000,15150.000,51.126247,36.635027,236.984,2.195,1.561,7.984,0,plain,1.000,1.000,false,false,false,false
152,12,1150.000,15150.000,51.126247,36.636458,237.171,1.663,1.206,7.508,0,plain,1.000,1.000,false,false,false,false
152,13,1250.000,15150.000,51.126247,36.637889,236.284,1.198,0.884,6.010,0,plain,1.000,1.000,false,false,false,false
152,14,1350.000,15150.000,51.126247,36.639320,236.057,1.225,1.181,7.925,0,plain,1.000,1.000,false,false,false,false
152,15,1450.000,15150.000,51.126247,36.640751,238.849,2.032,1.551,6.705,0,plain,1.000,1.000,false,false,false,false
152,16,1550.000,15150.000,51.126247,36.642182,236.764,1.613,1.239,6.187,0,plain,1.000,1.000,false,false,false,false
152,17,1650.000,15150.000,51.126247,36.643613,236.592,1.245,0.802,4.287,0,plain,1.000,1.000,false,false,false,false
152,18,1750.000,15150.000,51.126247,36.645045,237.341,0.440,0.449,3.775,0,plain,1.000,1.000,false,false,false,false
152,19,1850.000,15150.000,51.126247,36.646476,236.473,1.116,0.755,3.360,0,plain,1.000,1.000,false,false,false,false
152,20,1950.000,15150.000,51.126247,36.647907,234.947,0.759,0.652,3.919,0,plain,1.000,1.000,false,false,false,false
152,21,2050.000,15150.000,51.126247,36.649338,233.912,1.019,0.867,5.248,0,plain,1.000,1.000,false,false,false,false
152,22,2150.000,15150.000,51.126247,36.650769,232.156,1.576,1.159,6.319,0,plain,1.000,1.000,false,false,false,false
152,23,2250.000,15150.000,51.126247,36.652200,230.129,2.005,1.474,8.753,0,plain,1.000,1.000,false,false,false,false
152,24,2350.000,15150.000,51.126247,36.653631,227.038,2.283,1.832,12.378,0,plain,1.000,1.000,false,false,false,false
152,25,2450.000,15150.000,51.126247,36.655062,222.689,3.674,2.468,12.832,0,plain,1.000,1.000,false,false,false,false
152,26,2550.000,15150.000,51.126247,36.656493,215.716,3.789,2.653,12.612,0,plain,1.000,1.000,false,false,false,false
152,27,2650.000,15150.000,51.126247,36.657925,215.563,3.943,2.877,13.019,0,plain,1.000,1.000,false,false,false,false
152,28,2750.000,15150.000,51.126247,36.659356,214.667,3.296,2.806,14.138,0,plain,1.000,1.000,false,false,false,false
152,29,2850.000,15150.000,51.126247,36.660787,221.274,3.938,2.725,13.009,0,plain,1.000,1.000,false,false,false,false
152,30,2950.000,15150.000,51.126247,36.662218,224.501,1.858,1.421,11.588,0,plain,1.000,1.000,false,false,false,false
152,31,3050.000,15150.000,51.126247,36.663649,226.500,1.755,1.253,6.630,0,plain,1.000,1.000,false,false,false,false
152,32,3150.000,15150.000,51.126247,36.665080,226.191,0.988,0.839,5.628,0,plain,1.000,1.000,false,false,false,false
152,33,3250.000,15150.000,51.126247,36.666511,227.627,1.474,0.932,4.752,0,plain,1.000,1.000,false,false,false,false
152,34,3350.000,15150.000,51.126247,36.667942,228.555,0.607,0.823,6.981,0,plain,1.000,1.000,false,false,false,false
152,35,3450.000,15150.000,51.126247,36.669374,230.397,1.805,1.387,6.375,0,plain,1.000,1.000,false,false,false,false
152,36,3550.000,15150.000,51.126247,36.670805,231.824,1.182,0.837,4.516,0,plain,1.000,1.000,false,false,false,false
152,37,3650.000,15150.000,51.126247,36.672236,234.176,0.878,0.688,3.475,0,plain,1.000,1.000,false,false,false,false
152,38,3750.000,15150.000,51.126247,36.673667,233.921,0.620,0.544,3.462,0,plain,1.000,1.000,false,false,false,false
152,39,3850.000,15150.000,51.126247,36.675098,235.137,1.166,0.758,3.496,0,plain,1.000,1.000,false,false,false,false
152,40,3950.000,15150.000,51.126247,36.676529,236.265,0.831,0.687,4.405,0,plain,1.000,1.000,false,false,false,false
152,41,4050.000,15150.000,51.126247,36.677960,237.340,1.469,1.272,6.820,0,plain,1.000,1.000,false,false,false,false
152,42,4150.000,15150.000,51.126247,36.679391,239.846,1.159,0.908,6.074,0,plain,1.000,1.000,false,false,false,false
152,43,4250.000,15150.000,51.126247,36.680822,240.048,1.153,0.873,4.783,0,plain,1.000,1.000,false,false,false,false
152,44,4350.000,15150.000,51.126247,36.682254,238.593,0.888,0.872,4.566,0,plain,1.000,1.000,false,false,false,false
152,45,4450.000,15150.000,51.126247,36.683685,239.197,1.588,1.159,4.657,0,plain,1.000,1.000,false,false,false,false
152,46,4550.000,15150.000,51.126247,36.685116,238.741,1.202,1.008,4.328,0,plain,1.000,1.000,false,false,false,false
152,47,4650.000,15150.000,51.126247,36.686547,239.675,0.790,0.577,3.648,0,plain,1.000,1.000,false,false,false,false
152,48,4750.000,15150.000,51.126247,36.687978,241.391,1.162,0.824,3.441,0,plain,1.000,1.000,false,false,false,false
152,49,4850.000,15150.000,51.126247,36.689409,241.492,0.789,0.681,3.770,0,plain,1.000,1.000,false,false,false,false
152,50,4950.000,15150.000,51.126247,36.690840,242.172,1.322,1.005,4.772,0,plain,1.000,1.000,false,false,false,false
152,51,5050.000,15150.000,51.126247,36.692271,243.900,0.803,0.695,3.797,0,plain,1.000,1.000,false,false,false,false
152,52,5150.000,15150.000,51.126247,36.693703,242.449,1.060,0.793,3.033,0,plain,1.000,1.000,false,false,false,false
152,53,5250.000,15150.000,51.126247,36.695134,244.565,1.036,0.772,3.132,0,plain,1.000,1.000,false,false,false,false
152,54,5350.000,15150.000,51.126247,36.696565,244.500,0.565,0.527,2.928,0,plain,1.000,1.000,false,false,false,false
152,55,5450.000,15150.000,51.126247,36.697996,245.064,1.136,0.855,4.365,0,plain,1.000,1.000,false,false,false,false
152,56,5550.000,15150.000,51.126247,36.699427,246.312,1.010,0.858,4.439,0,plain,1.000,1.000,false,false,false,false
152,57,5650.000,15150.000,51.126247,36.700858,245.912,1.167,0.968,4.661,0,plain,1.000,1.000,false,false,false,false
152,58,5750.000,15150.000,51.126247,36.702289,246.120,1.922,1.356,5.887,4,forest,1.500,4.000,false,false,false,false
